repo,project,references,referencePath,crossRepo
StockSharp,02_Strategies.HistoryBollingerBands_fromsrc,Xaml.Charting,Samples/06_Strategies/02_HistoryBollingerBands/$(RepoAppsPath)Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,01_Strategies.HistorySMA_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,01_Strategies.HistorySMA_fromsrc,Xaml.Charting,Samples/06_Strategies/01_HistorySMA/$(RepoAppsPath)Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,01_Strategies.HistorySMA,Algo,../../Algo/Algo.csproj,True
StockSharp,09_Strategies.LiveOptionsQuoting_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,09_Strategies.LiveOptionsQuoting_fromsrc,Xaml.Charting,../StockSharpApps/Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,09_Strategies.LiveOptionsQuoting,Algo,../../Algo/Algo.csproj,True
StockSharp,05_Storage.HydraServerSaveToLocal_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,05_Storage.HydraServerSaveToLocal_fromsrc,Algo,Algo/Algo.csproj,False
StockSharp,05_Storage.HydraServerSaveToLocal_fromsrc,Fix,Samples/03_Storage/05_HydraServerSaveToLocal/$(RepoAppsPath)Connectors/Fix/Fix.csproj,False
StockSharp,05_Storage.HydraServerSaveToLocal,Algo,../../Algo/Algo.csproj,True
StockSharp,04_Storage.HydraServerConnect_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,04_Storage.HydraServerConnect_fromsrc,Xaml.Charting,Samples/03_Storage/04_HydraServerConnect/$(RepoAppsPath)Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,04_Storage.HydraServerConnect_fromsrc,Fix,Samples/03_Storage/04_HydraServerConnect/$(RepoAppsPath)Connectors/Fix/Fix.csproj,False
StockSharp,04_Storage.HydraServerConnect,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Storage.Local,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Storage.Local_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Storage.Local_fromsrc,Algo,Algo/Algo.csproj,False
StockSharp,01_Storage.Random_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,01_Storage.Random_fromsrc,Algo,Algo/Algo.csproj,False
StockSharp,01_Storage.Random,Algo,../../Algo/Algo.csproj,True
StockSharp,03_Storage.RemoteSource_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,03_Storage.RemoteSource_fromsrc,Algo,Algo/Algo.csproj,False
StockSharp,03_Storage.RemoteSource_fromsrc,Finam,Samples/03_Storage/03_RemoteSource/$(RepoAppsPath)Connectors/Finam/Finam.csproj,False
StockSharp,03_Storage.RemoteSource,Algo,../../Algo/Algo.csproj,True
StockSharp,01_CrossPlatform.ConsoleApp_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,01_CrossPlatform.ConsoleApp_fromsrc,Algo,Algo/Algo.csproj,False
StockSharp,01_CrossPlatform.ConsoleApp_fromsrc,Binance,Samples/10_CrossPlatform/01_ConsoleApp/$(ConnectorsAppsPath)Binance/Binance.csproj,False
StockSharp,01_CrossPlatform.ConsoleApp,Algo,../../Algo/Algo.csproj,True
StockSharp,01_Misc.Logging_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,01_Misc.Logging_fromsrc,Xaml,../StockSharpApps/Xaml/Xaml.csproj,False
StockSharp,01_Misc.Logging,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Misc.Unit,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Misc.Unit_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Misc.Unit_fromsrc,BusinessEntities,BusinessEntities/BusinessEntities.csproj,False
StockSharp,01_Advanced.MultiConnect_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,01_Advanced.MultiConnect_fromsrc,Studio.WebApi.UI,../StockSharpApps/Studio/Studio.WebApi.UI/Studio.WebApi.UI.csproj,False
StockSharp,01_Advanced.MultiConnect_fromsrc,Xaml.Charting,../StockSharpApps/Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,01_Advanced.MultiConnect,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Advanced.SaveDataLocal_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Advanced.SaveDataLocal_fromsrc,Xaml.Charting,../StockSharpApps/Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,02_Advanced.SaveDataLocal_fromsrc,Studio.WebApi.UI,../StockSharpApps/Studio/Studio.WebApi.UI/Studio.WebApi.UI.csproj,False
StockSharp,02_Advanced.SaveDataLocal,Algo,../../Algo/Algo.csproj,True
StockSharp,03_Indicators.CreateOwn,Algo,../../Algo/Algo.csproj,True
StockSharp,03_Indicators.CreateOwn_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,03_Indicators.CreateOwn_fromsrc,Xaml.Charting,Samples/04_Indicators/03_CreateOwn/$(RepoAppsPath)Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,01_Indicators.SimpleSMA,Algo,../../Algo/Algo.csproj,True
StockSharp,01_Indicators.SimpleSMA_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,01_Indicators.SimpleSMA_fromsrc,Xaml.Charting,Samples/04_Indicators/01_SimpleSMA/$(RepoAppsPath)Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,02_Indicators.ComplexBollinger,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Indicators.ComplexBollinger_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Indicators.ComplexBollinger_fromsrc,Xaml.Charting,Samples/04_Indicators/02_ComplexBollinger/$(RepoAppsPath)Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,02_Basic.MarketDepths_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Basic.MarketDepths_fromsrc,Xaml,Samples/01_Basic/02_MarketDepths/$(RepoAppsPath)Xaml/Xaml.csproj,False
StockSharp,02_Basic.MarketDepths,Algo,../../Algo/Algo.csproj,True
StockSharp,03_Basic.Orders_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,03_Basic.Orders_fromsrc,Xaml,Samples/01_Basic/03_Orders/$(RepoAppsPath)Xaml/Xaml.csproj,False
StockSharp,03_Basic.Orders,Algo,../../Algo/Algo.csproj,True
StockSharp,01_Basic.ConnectAndDownloadInstruments,Algo,../../Algo/Algo.csproj,True
StockSharp,01_Basic.ConnectAndDownloadInstruments_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,01_Basic.ConnectAndDownloadInstruments_fromsrc,Xaml,Samples/01_Basic/01_ConnectAndDownloadInstruments/$(RepoAppsPath)Xaml/Xaml.csproj,False
StockSharp,02_Chart.ActiveOrders,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Chart.ActiveOrders_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Chart.ActiveOrders_fromsrc,Xaml.Charting,../StockSharpApps/Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,01_Chart_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,01_Chart_fromsrc,Xaml.Charting,../StockSharpApps/Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,01_Chart,Algo,../../Algo/Algo.csproj,True
StockSharp,03_Chart.Performance_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,03_Chart.Performance_fromsrc,Xaml.Charting,../StockSharpApps/Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,03_Chart.Performance,Algo,../../Algo/Algo.csproj,True
StockSharp,Coinbase,Messages,Messages/Messages.csproj,False
StockSharp,Coinbase,Media.Names,Media.Names/Media.Names.csproj,False
StockSharp,Bitexbook,Messages,Messages/Messages.csproj,False
StockSharp,Bitexbook,Media.Names,Media.Names/Media.Names.csproj,False
StockSharp,Tinkoff,Messages,Messages/Messages.csproj,False
StockSharp,Tinkoff,Media.Names,Media.Names/Media.Names.csproj,False
StockSharp,BitStamp,Messages,Messages/Messages.csproj,False
StockSharp,BitStamp,Media.Names,Media.Names/Media.Names.csproj,False
StockSharp,Bitalong,Messages,Messages/Messages.csproj,False
StockSharp,Bitalong,Media.Names,Media.Names/Media.Names.csproj,False
StockSharp,Btce,Messages,Messages/Messages.csproj,False
StockSharp,Btce,Media.Names,Media.Names/Media.Names.csproj,False
StockSharp,FTX,Messages,Messages/Messages.csproj,False
StockSharp,FTX,Media.Names,Media.Names/Media.Names.csproj,False
StockSharp,Algo,Reporting,Reporting/Reporting.csproj,False
StockSharp,Algo,Charting.Interfaces,Charting.Interfaces/Charting.Interfaces.csproj,False
StockSharp,Algo,Configuration,Configuration/Configuration.csproj,False
