repo,project,references,referencePath,crossRepo
akka.net,Akka.API.Tests,Akka.TestKit,src/core/Akka.TestKit/Akka.TestKit.csproj,False
akka.net,Akka.API.Tests,Akka,src/core/Akka/Akka.csproj,False
akka.net,Akka.API.Tests,Akka.Cluster,src/core/Akka.Cluster/Akka.Cluster.csproj,False
akka.net,Akka.API.Tests,Akka.Cluster.Tools,src/contrib/cluster/Akka.Cluster.Tools/Akka.Cluster.Tools.csproj,False
akka.net,Akka.API.Tests,Akka.Persistence,src/core/Akka.Persistence/Akka.Persistence.csproj,False
akka.net,Akka.API.Tests,Akka.Remote,src/core/Akka.Remote/Akka.Remote.csproj,False
akka.net,Akka.API.Tests,Akka.Streams,src/core/Akka.Streams/Akka.Streams.csproj,False
akka.net,Akka.Persistence.TestKit.Tests,Akka.Persistence.TestKit,src/core/Akka.Persistence.TestKit/Akka.Persistence.TestKit.csproj,False
akka.net,Akka.Persistence.TestKit.Tests,Akka.Persistence.TestKit.Xunit2,src/core/Akka.Persistence.TestKit.Xunit2/Akka.Persistence.TestKit.Xunit2.csproj,False
akka.net,Akka.Persistence.TestKit.Tests,Akka.Tests.Shared.Internals,src/core/Akka.Tests.Shared.Internals/Akka.Tests.Shared.Internals.csproj,False
akka.net,Akka.Persistence.TestKit.Xunit2,Akka.TestKit.Xunit2,src/contrib/testkits/Akka.TestKit.Xunit2/Akka.TestKit.Xunit2.csproj,False
akka.net,Akka.Persistence.TestKit.Xunit2,Akka.Persistence.TestKit,src/core/Akka.Persistence.TestKit/Akka.Persistence.TestKit.csproj,False
akka.net,Akka.Persistence.TestKit.Xunit2,Akka.TestKit,src/core/Akka.TestKit/Akka.TestKit.csproj,False
akka.net,Akka.Cluster.Tests.Performance,Akka.Cluster,src/core/Akka.Cluster/Akka.Cluster.csproj,False
akka.net,Akka.Remote.Tests,Akka.Serialization.Hyperion,src/contrib/serializers/Akka.Serialization.Hyperion/Akka.Serialization.Hyperion.csproj,False
akka.net,Akka.Remote.Tests,Akka.Remote,src/core/Akka.Remote/Akka.Remote.csproj,False
akka.net,Akka.Remote.Tests,Akka.Tests.Shared.Internals,src/core/Akka.Tests.Shared.Internals/Akka.Tests.Shared.Internals.csproj,False
akka.net,Akka.Persistence.Query,Akka.Persistence,src/core/Akka.Persistence/Akka.Persistence.csproj,False
akka.net,Akka.Persistence.Query,Akka.Streams,src/core/Akka.Streams/Akka.Streams.csproj,False
akka.net,Akka.Persistence.TCK,Akka.Persistence.Query,src/core/Akka.Persistence.Query/Akka.Persistence.Query.csproj,False
akka.net,Akka.Persistence.TCK,Akka.Persistence,src/core/Akka.Persistence/Akka.Persistence.csproj,False
akka.net,Akka.Persistence.TCK,Akka.TestKit.Xunit2,src/contrib/testkits/Akka.TestKit.Xunit2/Akka.TestKit.Xunit2.csproj,False
akka.net,Akka.Persistence.TCK,Akka.Streams.TestKit,src/core/Akka.Streams.TestKit/Akka.Streams.TestKit.csproj,False
akka.net,Akka.Persistence,Akka,src/core/Akka/Akka.csproj,False
akka.net,Akka.Persistence.TestKit,Akka.TestKit.Xunit2,src/contrib/testkits/Akka.TestKit.Xunit2/Akka.TestKit.Xunit2.csproj,False
